userID,poiID,numberofPhotos,startTime,stopTime,seqID,poiTheme,poiFreq,temperature (C),precipitation (mm),cloud_cover (%),windspeed (km/h)
23184965@N05,F265,1,1276361436,1276361436,1099,torridifirenze,36,19.0,0.0,65.0,5.7
23184965@N05,F278,1,1276361634,1276361634,1099,piazzedifirenze,81,19.0,0.0,65.0,5.7
23184965@N05,F270,1,1276361654,1276361654,1099,sculturemarmoree,40,18.8,0.0,65.0,5.7
23184965@N05,F278,1,1276361859,1276361859,1099,piazzedifirenze,81,19.0,0.0,65.0,5.7
23184965@N05,F256,1,1276362023,1276362023,1099,pontidifirenze,1150,19.0,0.0,68.0,4.0
23184965@N05,F588,1,1276366341,1276366341,1099,stradedifirenze,65,18.7,0.0,71.0,4.6
23201479@N03,F167,1,1298723063,1298723063,1100,sculturedipiazzadellasignoria,613,2.0,0.0,74.0,5.5
23201479@N03,F158,1,1298723164,1298723164,1100,sculturebronzee,352,2.0,0.0,74.0,5.5
23201479@N03,F120,1,1298744360,1298744360,1101,sculturedinannidibanco,699,0.9,0.0,100.0,4.0
23201479@N03,F106,1,1298746876,1298746876,1101,architettureromanichedifirenze,535,0.8,0.0,100.0,4.3
23201479@N03,FIPOIHPC1000000994,1,1298748374,1298748374,1101,palazzidifirenze,156,0.8,0.0,100.0,4.3
23201479@N03,F694,1,1298811924,1298811924,1102,palazzidifirenze,9,3.3,0.0,97.0,10.4
23201479@N03,F690,1,1298812005,1298812005,1102,palazzidifirenze,60,3.3,0.0,97.0,10.4
23201479@N03,F692,1,1298812084,1298812084,1102,piazzedifirenze,62,3.3,0.0,97.0,10.4
23201479@N03,F693,1,1298812150,1298812150,1102,palazzidifirenze,93,3.3,0.0,97.0,10.4
23201479@N03,F343,1,1298812477,1298812477,1102,palazzidifirenze,23,3.3,0.0,97.0,10.4
23201479@N03,F328,1,1298812667,1298812667,1102,piazzedifirenze,89,3.3,0.0,97.0,10.4
23201479@N03,F101,1,1298814021,1298814021,1102,piazzedifirenze,284,3.3,0.0,97.0,10.4
23205379@N02,F235,1,1207521383,1207521383,1103,museidiscultura,357,9.9,0.0,16.0,13.7
23205379@N02,FIPOIHPC1000000648,1,1207521819,1207521819,1103,palazzovecchio,27,9.9,0.0,16.0,13.7
23206436@N03,F326,1,1229136315,1229136315,1104,pontidifirenze,415,9.0,0.0,96.0,3.8
23206436@N03,F236,1,1229136815,1229136815,1104,uffizi,515,9.0,0.0,96.0,3.8
23206436@N03,F880,1,1229137754,1229137754,1104,torridifirenze,385,9.4,0.0,99.0,4.3
23232737@N03,F545,1,1234505585,1234505585,1105,architetturedigiovannimichelucci,143,6.4,0.0,6.0,10.2
23232737@N03,F522,2,1234505816,1234505898,1105,dipintisusant'elisabetta,36,6.4,0.0,6.0,10.2
23232737@N03,F544,1,1234505905,1234505905,1105,piazzedifirenze,59,6.4,0.0,6.0,10.2
23232737@N03,FIPOIHPC1000000557,2,1234507951,1234508423,1105,palazzidifirenze,17,6.4,0.0,6.0,10.2
23232737@N03,F541,7,1234508786,1234510407,1105,stradedifirenze,88,6.0,0.0,1.0,8.7
23232737@N03,F902,6,1234511214,1234511395,1105,piazzedifirenze,43,6.0,0.0,1.0,8.7
23232737@N03,F363,2,1234511451,1234511462,1105,pontidifirenze,93,6.1,0.0,1.0,8.7
23232737@N03,F303,5,1234511518,1234511747,1105,palazzidifirenze,18,6.1,0.0,1.0,8.7
23232737@N03,F268,2,1234511787,1234511864,1105,torridifirenze,120,6.0,0.0,1.0,8.7
23232737@N03,F276,1,1234511882,1234511882,1105,torridifirenze,19,6.1,0.0,1.0,8.7
23232737@N03,F271,2,1234512025,1234512033,1105,torridifirenze,29,5.4,0.0,0.0,6.2
23232737@N03,F268,1,1234512169,1234512169,1105,torridifirenze,120,5.3,0.0,0.0,6.2
23232737@N03,F256,7,1234512378,1234512535,1105,pontidifirenze,1150,5.4,0.0,0.0,6.2
23232737@N03,F236,11,1234512648,1234513102,1105,uffizi,515,5.4,0.0,0.0,6.2
23232737@N03,F235,6,1234513146,1234513240,1105,museidiscultura,357,5.2,0.0,0.0,6.2
23232737@N03,F166,3,1234513324,1234513348,1105,sculturemarmoree,268,5.2,0.0,0.0,6.2
23232737@N03,F151,1,1234513381,1234513381,1105,piazzedifirenze,780,5.3,0.0,0.0,6.2
23232737@N03,F167,3,1234513402,1234513445,1105,sculturedipiazzadellasignoria,613,5.3,0.0,0.0,6.2
23232737@N03,F151,1,1234513643,1234513643,1105,piazzedifirenze,780,5.3,0.0,0.0,6.2
23232737@N03,F171,1,1234513678,1234513678,1105,architettureneorinascimentalid'italia,90,5.3,0.0,0.0,6.2
23232737@N03,F108,1,1234513975,1234513975,1105,museidifirenze,408,5.3,0.0,0.0,6.2
23232737@N03,F110,2,1234514002,1234514022,1105,cattedraledisantamariadelfiore,753,5.3,0.0,0.0,6.2
23232737@N03,F108,2,1234514045,1234514065,1105,museidifirenze,408,5.3,0.0,0.0,6.2
23232737@N03,F110,1,1234514173,1234514173,1105,cattedraledisantamariadelfiore,753,5.3,0.0,0.0,6.2
23232737@N03,F108,2,1234514220,1234514254,1105,museidifirenze,408,5.3,0.0,0.0,6.2
23232737@N03,F110,1,1234514269,1234514269,1105,cattedraledisantamariadelfiore,753,5.3,0.0,0.0,6.2
23232737@N03,F107,8,1234514338,1234514477,1105,sculturedilorenzoghiberti,969,5.3,0.0,0.0,6.2
23232737@N03,F104,2,1234517967,1234517976,1105,palazzidifirenze,186,3.2,0.0,1.0,5.5
23232737@N03,F107,1,1234518070,1234518070,1105,sculturedilorenzoghiberti,969,3.3,0.0,1.0,5.5
23232737@N03,F110,2,1234519197,1234519208,1105,cattedraledisantamariadelfiore,753,3.3,0.0,1.0,5.5
23232737@N03,F107,12,1234519219,1234519715,1105,sculturedilorenzoghiberti,969,2.6,0.0,0.0,4.3
23232737@N03,F119,13,1234519874,1234520141,1105,cattedralidedicateamaria,571,2.6,0.0,0.0,4.3
23232737@N03,F120,7,1234520200,1234520398,1105,sculturedinannidibanco,699,2.5,0.0,0.0,4.3
23232737@N03,F119,2,1234520433,1234520577,1105,cattedralidedicateamaria,571,2.6,0.0,0.0,4.3
23232737@N03,F120,6,1234520889,1234521503,1105,sculturedinannidibanco,699,2.5,0.0,0.0,4.3
23232737@N03,F127,37,1234521692,1234525631,1105,palazzidifirenze,228,2.6,0.0,0.0,4.3
23232737@N03,F120,1,1234525843,1234525843,1105,sculturedinannidibanco,699,3.4,0.0,0.0,1.6
23232737@N03,F119,1,1234526183,1234526183,1105,cattedralidedicateamaria,571,3.5,0.0,0.0,1.6
23232737@N03,F101,1,1234526972,1234526972,1105,piazzedifirenze,284,2.7,0.0,0.0,0.8
23232737@N03,F698,2,1234527220,1234527226,1105,caffèstoricidifirenze,204,2.7,0.0,0.0,0.8
23232737@N03,F679,1,1234527573,1234527573,1105,fontanedifirenze,142,2.7,0.0,0.0,0.8
23232737@N03,F885,1,1234527838,1234527838,1105,torridifirenze,21,2.7,0.0,0.0,0.8
23232737@N03,F693,3,1234528332,1234528479,1105,palazzidifirenze,93,2.7,0.0,0.0,0.8
23232737@N03,F815,2,1234529133,1234529140,1105,loggedifirenze,9,2.5,0.0,0.0,0.8
23232737@N03,F110,1,1234549762,1234549762,1106,cattedraledisantamariadelfiore,753,-1.2,0.0,0.0,5.2
23232737@N03,F101,1,1234549905,1234549905,1106,piazzedifirenze,284,-1.2,0.0,0.0,5.2
23232737@N03,F431,3,1234601802,1234602243,1107,piazzedifirenze,481,5.4,0.0,39.0,5.9
23232737@N03,F440,1,1234605216,1234605216,1107,basilicadisanminiatoalmonte,37,3.4,0.0,0.0,5.6
23232737@N03,F167,1,1234606579,1234606579,1107,sculturedipiazzadellasignoria,613,1.1,0.0,0.0,5.5
23232737@N03,F171,17,1234613820,1234614082,1107,architettureneorinascimentalid'italia,90,3.2,0.0,0.0,4.8
23232737@N03,F673,3,1234622744,1234622850,1107,stradedifirenze,19,1.4,0.0,0.0,8.2
23232737@N03,F160,4,1234623973,1234624149,1107,sculturemarmoree,392,-0.2,0.0,2.0,8.6
23232737@N03,F176,1,1234624397,1234624397,1107,esercizistoricidifirenze,150,-0.2,0.0,2.0,8.6
23232737@N03,F680,1,1234625665,1234625665,1107,mercatidifirenze,398,-0.2,0.0,2.0,8.6
23239568@N03,F642,1,1203106534,1203106534,1108,monumentiequestri,76,1.5,0.0,30.0,10.1
23239568@N03,F636,1,1203106556,1203106556,1108,piazzedifirenze,117,1.5,0.0,30.0,10.1
23255025@N06,F714,1,1253624062,1253624062,1109,palazzidifirenze,37,17.8,0.0,3.0,7.6
23255025@N06,F701,1,1253624246,1253624246,1109,piazzedifirenze,399,17.9,0.0,3.0,7.6
23255025@N06,F736,1,1253625981,1253625981,1109,palazzidifirenze,21,16.5,0.0,1.0,7.1
23255025@N06,F152,1,1253627244,1253627244,1109,palazzovecchio,543,16.5,0.0,1.0,7.1
23255025@N06,F166,1,1253627891,1253627891,1109,sculturemarmoree,268,16.5,0.0,1.0,7.1
23255025@N06,F256,1,1253628369,1253628369,1109,pontidifirenze,1150,15.6,0.0,0.0,7.4
23255025@N06,F254,1,1253628721,1253628721,1109,torridifirenze,102,15.5,0.0,0.0,7.4
23265768@N04,F431,1,1201558455,1201558455,1110,piazzedifirenze,481,4.9,0.0,63.0,4.3
23265768@N04,F256,3,1201558462,1201558478,1110,pontidifirenze,1150,5.2,0.0,63.0,4.3
23265768@N04,F167,1,1201558486,1201558486,1110,sculturedipiazzadellasignoria,613,5.1,0.0,63.0,4.3
23265768@N04,F158,1,1201558496,1201558496,1110,sculturebronzee,352,5.1,0.0,63.0,4.3
23265768@N04,F151,1,1201558505,1201558505,1110,piazzedifirenze,780,5.1,0.0,63.0,4.3
23265768@N04,F120,2,1201558513,1201558523,1110,sculturedinannidibanco,699,5.1,0.0,63.0,4.3
23305281@N05,F110,3,1341664785,1341666307,1111,cattedraledisantamariadelfiore,753,24.2,0.0,0.0,2.3
23305281@N05,F880,1,1341667674,1341667674,1111,torridifirenze,385,23.5,0.0,0.0,0.5
23305281@N05,F327,1,1341670145,1341670145,1111,palazzidifirenze,110,23.0,0.0,0.0,1.4
23311831@N04,F120,1,1225560154,1225560154,1112,sculturedinannidibanco,699,12.2,0.0,57.0,4.8
23311831@N04,F121,1,1225561815,1225561815,1112,cupole,471,12.2,0.0,57.0,4.8
23311831@N04,F110,3,1225563775,1225564388,1112,cattedraledisantamariadelfiore,753,12.5,0.0,63.0,2.6
23311831@N04,F585,1,1225570219,1225570219,1112,piazzedifirenze,67,12.1,0.0,84.0,4.3
23311831@N04,F256,1,1225571393,1225571393,1112,pontidifirenze,1150,12.2,0.0,84.0,4.3
23311831@N04,F808,1,1225572386,1225572386,1112,pontidifirenze,228,12.2,0.0,84.0,4.3
23320747@N05,F119,5,1205518174,1205519795,1113,cattedralidedicateamaria,571,5.5,0.0,100.0,3.1
23320747@N05,F680,2,1205520329,1205520432,1113,mercatidifirenze,398,5.5,0.0,100.0,3.1
23320747@N05,F168,1,1205521057,1205521057,1113,monumentiequestri,394,5.5,0.0,100.0,3.1
23320747@N05,FIPOIHPC1000000699,1,1205521072,1205521072,1113,stradedifirenze,59,5.5,0.0,100.0,3.1
23320747@N05,F880,1,1205521864,1205521864,1113,torridifirenze,385,5.5,0.0,100.0,3.5
23320747@N05,F256,5,1205521928,1205522259,1113,pontidifirenze,1150,5.6,0.0,100.0,3.5
23320747@N05,F236,1,1205522749,1205522749,1113,uffizi,515,5.6,0.0,100.0,3.5
23320747@N05,F168,4,1205523439,1205523651,1113,monumentiequestri,394,5.5,0.0,100.0,3.5
23336697@N00,F151,7,1246741912,1246742386,1114,piazzedifirenze,780,19.1,0.0,98.0,1.1
23336697@N00,F236,2,1246742702,1246742906,1114,uffizi,515,19.3,0.0,98.0,1.1
23336697@N00,F326,2,1246743132,1246743522,1114,pontidifirenze,415,19.3,0.0,98.0,1.1
23336697@N00,F498,1,1246744179,1246744179,1114,chiesadiognissanti(firenze),24,19.1,0.0,98.0,1.1
23336697@N00,F101,7,1247261420,1247261650,1115,piazzedifirenze,284,15.6,0.0,99.0,5.9
23336697@N00,F342,1,1247261993,1247261993,1115,palazzidifirenze,40,15.6,0.0,99.0,5.9
23336697@N00,FIPOIHPC1000000693,1,1247262126,1247262126,1115,stradedifirenze,13,15.2,0.0,99.0,5.9
23336697@N00,F504,1,1247262458,1247262458,1115,palazzidifirenze,22,15.2,0.0,99.0,5.9
23336697@N00,F431,6,1247361802,1247362319,1116,piazzedifirenze,481,24.3,0.0,3.0,5.1
23336697@N00,F396,3,1247365745,1247366128,1116,pontidifirenze,39,25.5,0.0,4.0,5.1
23343929@N04,F160,1,1295155126,1295155126,1117,sculturemarmoree,392,15.2,0.0,0.0,0.7
23343929@N04,F157,1,1295155130,1295155130,1117,loggiadeilanzi,226,15.2,0.0,0.0,0.7
23377363@N00,F522,1,1187983351,1187983351,1118,dipintisusant'elisabetta,36,16.0,0.0,53.0,6.1
23377363@N00,F530,1,1187983724,1187983724,1118,basilicadisantamarianovella,7,16.0,0.0,53.0,6.1
23377363@N00,F119,2,1187985896,1187986221,1118,cattedralidedicateamaria,571,16.5,0.0,68.0,6.6
23377363@N00,F396,1,1187997361,1187997361,1118,pontidifirenze,39,20.3,0.0,100.0,4.6
23383173@N06,F110,1,1319237762,1319237762,1119,cattedraledisantamariadelfiore,753,6.8,0.0,28.0,7.2
23383173@N06,F120,1,1319237790,1319237790,1119,sculturedinannidibanco,699,6.8,0.0,28.0,7.2
23383173@N06,FIPOIHPC1000000649,1,1319414853,1319414853,1120,dipintidiagnolobronzino,89,9.5,0.0,69.0,8.8
23383173@N06,F152,5,1319414886,1319415005,1120,palazzovecchio,543,9.5,0.0,69.0,8.8
23383173@N06,FIPOIHPC1000000649,1,1319415048,1319415048,1120,dipintidiagnolobronzino,89,9.5,0.0,69.0,8.8
23383173@N06,F152,1,1319591349,1319591349,1121,palazzovecchio,543,14.1,0.1,100.0,6.2
23383173@N06,FIPOIHPC1000000629,1,1319591364,1319591364,1121,studioli,58,14.1,0.1,100.0,6.2
23383173@N06,FIPOIHPC1000000649,4,1319591381,1319591436,1121,dipintidiagnolobronzino,89,14.1,0.1,100.0,6.2
23383173@N06,FIPOIHPC1000000587,3,1319741143,1319741172,1122,stradedifirenze,25,7.9,0.0,77.0,6.4
23383173@N06,FIPOIHPC1000000701,1,1319741186,1319741186,1122,stradedifirenze,22,7.9,0.0,77.0,6.4
23383173@N06,F520,1,1319741201,1319741201,1122,basilicadisantamarianovella,24,7.5,0.0,77.0,6.4
23383173@N06,F524,2,1321745379,1321745398,1123,basilicadisantamarianovella,72,-0.0,0.0,28.0,6.2
23383173@N06,F526,1,1321745410,1321745410,1123,basilicadisantamarianovella,17,-0.0,0.0,28.0,6.2
23383173@N06,F151,1,1321755123,1321755123,1123,piazzedifirenze,780,10.8,0.0,13.0,4.9
23383173@N06,F235,1,1321755140,1321755140,1123,museidiscultura,357,10.7,0.0,13.0,4.9
23383173@N06,F307,1,1321755173,1321755173,1123,palazzopitti,60,10.8,0.0,13.0,4.9
23383173@N06,F567,1,1321755183,1321755183,1123,fontanedifirenze,120,10.8,0.0,13.0,4.9
23383173@N06,F680,1,1321755196,1321755196,1123,mercatidifirenze,398,10.8,0.0,13.0,4.9
23383173@N06,F697,2,1322151028,1322151043,1124,caffèstoricidifirenze,89,5.6,0.0,6.0,7.1
23383173@N06,F707,1,1322151062,1322151062,1124,scultureafirenze,36,5.7,0.0,6.0,7.1
23383173@N06,F227,1,1322151072,1322151072,1124,museidiscultura,3,5.6,0.0,6.0,7.1
23383173@N06,F608,3,1322151082,1322151105,1124,opered'arterinascimentaliriguardantil'imperobizantino,40,5.6,0.0,6.0,7.1
23383173@N06,F682,1,1322151117,1322151117,1124,edificidicultodedicatiamaria,11,5.6,0.0,6.0,7.1
23383173@N06,FIPOIHPC1000000701,4,1322580495,1322580528,1125,stradedifirenze,22,1.0,0.0,1.0,4.7
23383173@N06,FIPOIHPC1000000761,3,1322580542,1322580569,1125,palazzidifirenze,25,1.0,0.0,1.0,4.7
23383173@N06,FIPOIHPC1000000701,1,1322581393,1322581393,1125,stradedifirenze,22,1.0,0.0,1.0,4.7
23383997@N08,F106,1,1289659211,1289659211,1126,architettureromanichedifirenze,535,11.7,0.0,49.0,2.2
23383997@N08,F167,1,1289675015,1289675015,1126,sculturedipiazzadellasignoria,613,9.2,0.0,63.0,2.5
23387121@N08,F487,1,1306423466,1306423466,1127,palazzidifirenze,38,19.6,0.0,0.0,7.2
23387121@N08,F431,1,1306426594,1306426594,1127,piazzedifirenze,481,18.9,0.0,0.0,6.1
23425531@N07,F104,1,1300328325,1300328325,1128,palazzidifirenze,186,12.6,0.4,93.0,11.6
23425531@N07,F608,1,1300328612,1300328612,1128,opered'arterinascimentaliriguardantil'imperobizantino,40,12.6,0.4,93.0,11.6
23425531@N07,FIPOIHPC1000001017,3,1300328747,1300329248,1128,stradedifirenze,55,12.6,0.4,93.0,11.6
23425531@N07,F136,1,1300329506,1300329506,1128,chiesededicateasancristoforo,91,12.7,0.4,93.0,11.6
23425531@N07,F698,2,1300329969,1300330041,1128,caffèstoricidifirenze,204,12.6,0.4,93.0,11.6
23425531@N07,F152,1,1300330510,1300330510,1128,palazzovecchio,543,12.6,0.4,93.0,11.6
23425531@N07,F256,1,1300330820,1300330820,1128,pontidifirenze,1150,13.5,0.6,96.0,10.6
23425531@N07,F269,1,1300330957,1300330957,1128,stradedifirenze,54,13.5,0.6,96.0,10.6
23425531@N07,F584,1,1300332202,1300332202,1128,torridifirenze,123,13.4,0.6,96.0,10.6
23438310@N04,F663,2,1251262554,1251262641,1129,pinacoteched'italia,34,31.8,0.0,37.0,6.4
23438310@N04,F168,2,1251262750,1251262805,1129,monumentiequestri,394,31.8,0.0,37.0,6.4
23471159@N06,F686,1,1304274060,1304274060,1130,stradedifirenze,39,13.1,0.0,3.0,4.0
23471159@N06,F901,2,1304290545,1304290966,1130,piazzedifirenze,53,12.8,0.0,74.0,4.3
23471159@N06,F901,1,1304340470,1304340470,1131,piazzedifirenze,53,16.2,0.0,100.0,2.2
23471159@N06,F787,2,1304344881,1304362172,1131,ciclidiaffreschidifirenze,12,15.5,0.0,100.0,3.5
23516941@N07,FIPOIHPC1000000912,1,1309456898,1309456898,1132,edificidicultodedicatiamaria,5,18.6,0.0,88.0,2.3
23516941@N07,F135,1,1309457397,1309457397,1132,torridifirenze,64,18.5,0.0,88.0,2.3
23516941@N07,F605,1,1309629835,1309629835,1133,chiesededicateasangiovannievangelista,41,14.1,0.0,19.0,5.1
23516941@N07,F583,1,1309631054,1309631054,1133,osservatoriastronomicid'italia,23,14.1,0.0,19.0,5.1
23516941@N07,FIPOIHPC1000001017,1,1309632826,1309632826,1133,stradedifirenze,55,14.1,0.0,19.0,5.1
23516941@N07,F159,1,1309705236,1309705236,1134,operedigiambologna,304,18.8,0.0,0.0,6.1
23516941@N07,FIPOIHPC1000000604,4,1309708036,1309711352,1134,scultureasoggettomitologico,154,18.8,0.0,0.0,6.1
23516941@N07,FIPOIHPC1000000553,1,1309712551,1309712551,1134,stradedifirenze,13,17.3,0.0,64.0,5.0
23516941@N07,F161,1,1309722261,1309722261,1134,scultureneoclassiche,92,17.8,0.0,64.0,3.6
23516941@N07,F167,1,1309722592,1309722592,1134,sculturedipiazzadellasignoria,613,17.8,0.0,64.0,3.6
23516941@N07,FIPOIHPC1000000784,1,1309725063,1309725063,1134,palazzidifirenze,8,17.5,0.0,77.0,4.0
23529027@N00,FIPOIHPC1000000964,6,1280510965,1280511059,1135,scultureasoggettofunebre,377,16.3,0.0,5.0,8.1
23529027@N00,F800,5,1280511067,1280511101,1135,chiesededicateasantamargheritadiantiochia,23,16.3,0.0,5.0,8.1
23529027@N00,F101,1,1280511109,1280511109,1135,piazzedifirenze,284,16.3,0.0,5.0,8.1
23529027@N00,F107,1,1280511119,1280511119,1135,sculturedilorenzoghiberti,969,16.4,0.0,5.0,8.1
23529027@N00,F110,2,1280511128,1280511137,1135,cattedraledisantamariadelfiore,753,16.4,0.0,5.0,8.1
23529027@N00,F157,3,1280511146,1280511164,1135,loggiadeilanzi,226,16.3,0.0,5.0,8.1
23529027@N00,F702,2,1280513639,1280514357,1135,architetturegotichedellatoscana,483,15.9,0.0,2.0,6.4
23529027@N00,F256,1,1280516329,1280516329,1135,pontidifirenze,1150,16.0,0.0,2.0,6.4
23539578@N06,F151,1,1250258507,1250258507,1136,piazzedifirenze,780,25.0,0.0,11.0,2.5
23539578@N06,F880,2,1250259051,1250259057,1136,torridifirenze,385,25.0,0.0,11.0,2.5
23539578@N06,F119,2,1250260595,1250261263,1136,cattedralidedicateamaria,571,25.1,0.0,11.0,2.5
23539578@N06,F698,2,1250263181,1250263188,1136,caffèstoricidifirenze,204,24.5,0.0,11.0,1.6
23539578@N06,F701,1,1250273234,1250273234,1136,piazzedifirenze,399,21.8,0.0,8.0,2.6
23539578@N06,F431,4,1250285199,1250285221,1136,piazzedifirenze,481,18.3,0.0,27.0,4.1
23575163@N06,FIPOIHPC1000000701,1,1258647257,1258647257,1137,stradedifirenze,22,8.4,0.0,42.0,6.9
23575163@N06,F107,1,1258647745,1258647745,1137,sculturedilorenzoghiberti,969,8.5,0.0,42.0,6.9
23575163@N06,F119,4,1258648113,1258648558,1137,cattedralidedicateamaria,571,8.5,0.0,42.0,6.9
23575163@N06,F567,1,1258653639,1258653639,1137,fontanedifirenze,120,7.5,0.0,35.0,6.6
23575163@N06,F680,1,1258656467,1258656467,1137,mercatidifirenze,398,7.5,0.0,35.0,6.6
23575163@N06,F151,3,1258657173,1258657714,1137,piazzedifirenze,780,7.5,0.0,35.0,6.6
23575163@N06,F256,2,1258658721,1258658868,1137,pontidifirenze,1150,7.1,0.0,33.0,6.6
23575163@N06,F305,1,1258659778,1258659778,1137,piazzedifirenze,102,6.3,0.0,33.0,6.6
23575163@N06,F256,2,1258660341,1258660387,1137,pontidifirenze,1150,7.1,0.0,33.0,6.6
23575163@N06,F249,1,1258660984,1258660984,1137,torridifirenze,567,6.9,0.0,22.0,6.6
23575163@N06,F710,1,1258662658,1258662658,1137,fontanedifirenze,182,6.9,0.0,22.0,6.6
23575163@N06,F127,1,1258715432,1258715432,1138,palazzidifirenze,228,8.9,0.0,49.0,6.4
23575163@N06,F256,2,1258716733,1258718034,1138,pontidifirenze,1150,9.0,0.0,49.0,6.4
23575163@N06,F642,1,1258719619,1258719619,1138,monumentiequestri,76,8.3,0.0,13.0,6.6
23575163@N06,FIPOIHPC1000000965,2,1258722954,1258725845,1138,annunciazioni,141,7.8,0.0,13.0,6.1
23575163@N06,F151,2,1258739030,1258741700,1138,piazzedifirenze,780,7.4,0.0,9.0,4.1
23575163@N06,F256,1,1258743455,1258743455,1138,pontidifirenze,1150,7.3,0.0,10.0,4.6
23575163@N06,F107,2,1258751858,1258765242,1138,sculturedilorenzoghiberti,969,8.2,0.0,45.0,4.4
23575163@N06,F623,1,1258765553,1258765553,1138,stradedifirenze,10,12.7,0.0,60.0,1.9
23577146@N03,F128,1,1256518058,1256518058,1139,esercizistoricidifirenze,216,11.9,0.0,29.0,4.4
23577146@N03,F167,1,1256518924,1256518924,1139,sculturedipiazzadellasignoria,613,14.7,0.0,1.0,4.1
23585946@N00,F236,1,1200793980,1200793980,1140,uffizi,515,6.7,0.0,17.0,2.1
23585946@N00,F282,1,1200799189,1200799189,1140,basilicadisantospirito(firenze),19,10.6,0.0,81.0,4.3
23585946@N00,F524,1,1200800646,1200800646,1140,basilicadisantamarianovella,72,10.6,0.0,81.0,4.3
23598633@N02,FIPOIHPC1000000964,1,1222864308,1222864308,1141,scultureasoggettofunebre,377,14.3,0.0,51.0,3.1
23598633@N02,F431,1,1222864412,1222864412,1141,piazzedifirenze,481,14.1,0.0,51.0,3.1
23621771@N00,FIPOIHPC1000000994,1,1229004613,1229004613,1142,palazzidifirenze,156,8.7,0.0,100.0,4.9
23621771@N00,FIPOIHPC1000000779,1,1229004949,1229004949,1142,palazzidifirenze,24,8.4,0.0,100.0,4.9
23621771@N00,F159,1,1229008238,1229008238,1142,operedigiambologna,304,8.3,0.0,100.0,5.5
23655000@N07,F711,2,1243547011,1243547192,1143,architetturedigiulianodasangallo,52,13.0,0.0,81.0,4.2
23655000@N07,F243,1,1243551057,1243551057,1143,chiesededicateasanremigio,13,17.4,0.0,72.0,2.2
23655000@N07,F167,6,1243551622,1243552559,1143,sculturedipiazzadellasignoria,613,20.5,0.0,69.0,1.3
23655000@N07,F800,4,1243552663,1243553371,1143,chiesededicateasantamargheritadiantiochia,23,20.5,0.0,69.0,1.3
23655000@N07,F108,2,1243553693,1243553907,1143,museidifirenze,408,20.6,0.0,69.0,1.3
23655000@N07,F107,7,1243553993,1243556535,1143,sculturedilorenzoghiberti,969,20.6,0.0,69.0,1.3
23655000@N07,F867,1,1243559052,1243559052,1143,torridifirenze,47,24.1,0.0,85.0,2.7
23655000@N07,F256,1,1243559804,1243559804,1143,pontidifirenze,1150,24.2,0.0,85.0,2.7
23655000@N07,F904,1,1243559814,1243559814,1143,torridifirenze,23,24.1,0.0,85.0,2.7
23655000@N07,F717,1,1243559821,1243559821,1143,stradedifirenze,6,24.0,0.0,85.0,2.7
23674682@N04,FIPOIHPC1000000139,1,1244475086,1244475086,1144,piazzedifirenze,77,15.7,0.0,52.0,3.9
23674682@N04,F158,1,1244476221,1244476221,1144,sculturebronzee,352,15.7,0.0,52.0,3.9
23674682@N04,F108,1,1244477908,1244477908,1144,museidifirenze,408,15.0,0.0,56.0,3.5
23674682@N04,F256,1,1244482124,1244482124,1144,pontidifirenze,1150,14.3,0.0,88.0,3.6
23678287@N06,F121,1,1347308572,1347308572,1145,cupole,471,18.8,0.0,100.0,3.3
23678287@N06,F223,1,1347309205,1347309205,1145,palazzidifirenze,15,18.9,0.0,100.0,3.3
23734357@N02,F158,2,1206034674,1206034728,1146,sculturebronzee,352,4.8,0.0,0.0,4.8
23734357@N02,F176,2,1206034762,1206034792,1146,esercizistoricidifirenze,150,4.8,0.0,0.0,4.8
23734357@N02,F699,1,1206034823,1206034823,1146,caffèstoricidifirenze,106,4.8,0.0,0.0,4.8
23734357@N02,F880,1,1206034850,1206034850,1146,torridifirenze,385,4.8,0.0,0.0,4.8
23734357@N02,FIPOIHPC1000000570,1,1252255213,1252255213,1147,palazzidifirenze,17,15.3,0.0,40.0,10.0
23734357@N02,FIPOIHPC1000000590,1,1252255285,1252255285,1147,palazzidifirenze,37,15.3,0.0,40.0,10.0
