poiID,poiName_og,poiName,poiTheme_og,poiTheme,source
F608,Cappella_dei_Magi,Chapel of the Magi,ciclidiaffreschidifirenze,cycles of frescoes in Florence,Wikipedia
F608,Cappella_dei_Magi,Chapel of the Magi,cappelledifirenze,Chapels of Florence,Wikipedia
F608,Cappella_dei_Magi,Chapel of the Magi,dipintidibenozzogozzoli,painted by Benozzo Gozzoli,Wikipedia
F608,Cappella_dei_Magi,Chapel of the Magi,opered'arterinascimentaliriguardantil'imperobizantino,Renaissance artworks relating to the imperial Byzantine style.,Wikipedia
F626,Accademia_di_belle_arti_di_Firenze,Academy of Fine Arts of Florence,architetturedifirenze,architecture of Florence,Wikipedia
F626,Accademia_di_belle_arti_di_Firenze,Academy of Fine Arts of Florence,accademiedibelleartiitaliane,Italian Academies of Fine Arts,Wikipedia
F626,Accademia_di_belle_arti_di_Firenze,Academy of Fine Arts of Florence,galleriadell'accademia,Gallery of the Academy,Wikipedia
F745,Via_dell'Agnolo,Via dell'Agnolo Street,stradedifirenze,streets of Florence,Wikipedia
FIPOIHPC1000000804,Palazzo_Scali-Ricasoli,Scala Ricasoli Palace,palazzidifirenze,Florence palaces,Wikipedia
F487,Palazzo_Tempi,Tempi Palace,palazzidifirenze,Florence palaces,Wikipedia
FIPOIHPC1000000461,Palazzo_Quaratesi,Quaratesi Palace,palazzidifirenze,Florentine palaces,Wikipedia
FIPOIHPC1000000461,Palazzo_Quaratesi,Quaratesi Palace,giambologna,Giambologna Museum,Wikipedia
FIPOIHPC1000000460,Casino_Salviati,Salviati Casino,palazzidifirenze,Florence palaces,Wikipedia
FIPOIHPC1000000463,Via_de'_Neri,Via de' Neri,stradedifirenze,streets of Florence,Wikipedia
F717,Via_de'_Benci,Via de' Benci Street,stradedifirenze,streets of Florence,Wikipedia
F690,Palazzo_Vecchietti,Vecchietti Palace,palazzidifirenze,Palaces of Florence,Wikipedia
F843,Oratorio_di_San_Giuseppe,Oratory of Saint Joseph,chiesedifirenze,churches of Florence,Wikipedia
F689,Palazzo_Sassetti,Sassetti Palace,palazzidifirenze,Florence palaces,Wikipedia
F269,Borgo_San_Jacopo,Borgo San Jacopo,stradedifirenze,streets of Florence,Wikipedia
F221,Tabernacolo_delle_Stinche,Tabernacle of the Stinche,tabernacolidifirenze,tabernacles of Florence,Wikipedia
FIPOIHPC1000000468,Palazzi_Gianfigliazzi,Gianfigliazzi Palaces,palazzidifirenze,Palaces of Florence,Wikipedia
FIPOIHPC1000000455,Borgo_Pinti,Borgo Pinti Street,stradedifirenze,streets of Florence,Wikipedia
F348,Palazzo_Pitti-Mannelli,Pitti-Mannelli Palace,palazzidifirenze,Palaces of Florence,Wikipedia
F562,Chiesa_di_Nostra_Signora_del_Sacro_Cuore_(Firenze),Church of Our Lady of the Sacred Heart (Florence),chiesedifirenze,churches of Florence,Wikipedia
F562,Chiesa_di_Nostra_Signora_del_Sacro_Cuore_(Firenze),Church of Our Lady of the Sacred Heart (Florence),chiesededicatealsacrocuoredigesù,churches dedicated to the Sacred Heart of Jesus,Wikipedia
F562,Chiesa_di_Nostra_Signora_del_Sacro_Cuore_(Firenze),Church of Our Lady of the Sacred Heart (Florence),edificidicultodedicatiamaria,buildings dedicated to Mary,Wikipedia
FIPOIHPC1000000548,Palazzo_Corsini-Serristori,Corsini-Serristori Palace,palazzidifirenze,Florence palaces,Wikipedia
F579,Biblioteca_Medicea_Laurenziana,Medici Laurentian Library,bibliotecamedicealaurenziana,Medici Laurentian Library,Wikipedia
F599,Palazzo_Neroni,Neroni Palace,palazzidifirenze,Florence palaces,Wikipedia
F828,Chiesa_di_Santa_Maria_del_Suffragio_(Firenze),Church of Santa Maria del Suffrage (Florence),chiesedifirenze,churches of Florence,Wikipedia
F828,Chiesa_di_Santa_Maria_del_Suffragio_(Firenze),Church of Santa Maria del Suffrage (Florence),chiesededicateallamadonnadelsuffragio,churches dedicated to Our Lady of Suffrage,Wikipedia
F306,Palazzo_Temple_Leader,Palazzo dei Templari,palazzidifirenze,Florentine Palaces,Wikipedia
FIPOIHPC1000000543,Palazzo_di_Valfonda,Palace of Valfonda,palazzidifirenze,Palaces of Florence,Wikipedia
F590,Palazzetto_dei_Serragli,Little Palace of the Serragli Family,palazzidifirenze,Palaces of Florence,Wikipedia
FIPOIHPC1000000457,Palazzo_Ximenes_da_Sangallo,Palace Ximenes da Sangallo,palazzidifirenze,Palaces of Florence,Wikipedia
FIPOIHPC1000000546,Cappella_Demidoff_di_San_Donato,Demidoff Chapel of San Donato,chiesedifirenze,churches of Florence,Wikipedia
F209,Badia_Fiorentina,Florence Abbey,abbaziedifirenze,abbeys of Florence,Wikipedia
FIPOIHPC1000000544,Palazzo_Venturi,Venturi Palace,palazzidifirenze,Palaces of Florence,Wikipedia
F808,Ponte_alle_Grazie,Bridge of Thanks,pontidifirenze,bridges of Florence,Wikipedia
FIPOIHPC1000000869,Teatro_della_Piazza_vecchia,Theatre of the Old Square,teatridifirenze,theatres of Florence,Wikipedia
FIPOIHPC1000000869,Teatro_della_Piazza_vecchia,Theatre of the Old Square,architetturescomparsedifirenze,lost architectures of Florence,Wikipedia
FIPOIHPC1000000868,"Teatro_Nuovo_(Firenze,_via_Bufalini)","New Theatre (Florence, Via Bufalini)",teatridifirenze,theatres of Florence,Wikipedia
FIPOIHPC1000000865,Teatro_Auditorium_al_Duomo,Theatre Auditorium at the Duomo,teatridifirenze,theatres of Florence,Wikipedia
FIPOIHPC1000000864,Area_ex-Longinotti,Ex-Longinotti Area,architetturedifirenze,architecture of Florence,Wikipedia
FIPOIHPC1000000867,Teatro_del_Rondò_di_Bacco,Theatre of Bacchus' Round,teatridifirenze,theatres of Florence,Wikipedia
FIPOIHPC1000000867,Teatro_del_Rondò_di_Bacco,Theatre of Bacchus' Round,palazzopitti,Pitti Palace,Wikipedia
FIPOIHPC1000000866,Teatro_dell'Affratellamento,Theatre of Brotherhood,teatridifirenze,Theatres of Florence,Wikipedia
F781,Teatro_Le_Laudi,Le Laudi Theatre,teatridifirenze,theatres of Florence,Wikipedia
F372,Teatro_Goldoni_(Firenze),Goldoni Theatre (Florence),teatridifirenze,theatres of Florence,Wikipedia
F552,Giardini_della_Fortezza,Gardens of the Fortezza,giardinidifirenze,gardens of Florence,Wikipedia
F553,Piazza_Bambine_e_Bambini_di_Beslan,Square of the Children of Beslan,piazzedifirenze,squares of Florence,Wikipedia
FIPOIHPC1000000763,Palazzo_Pasquali,Pasquali Palace,palazzidifirenze,Palaces of Florence,Wikipedia
FIPOIHPC1000000763,Palazzo_Pasquali,Pasquali Palace,residenzedeicapponi,residences of the Capponi family,Wikipedia
F496,Palazzo_Giuntini,Giuntini Palace,palazzidifirenze,Palaces of Florence,Wikipedia
F496,Palazzo_Giuntini,Giuntini Palace,alberghidifirenze,Florence hotels,Wikipedia
FIPOIHPC1000000566,Via_Porta_Rossa,Red Gate Street,stradedifirenze,streets of Florence,Wikipedia
F454,Villa_di_Volsanminiato,Villa di Volsamino,villedifirenze,Florentine villas,Wikipedia
F298,Palazzo_Manetti,Manetti Palace,palazzidifirenze,Florence palaces,Wikipedia
F765,Caserma_Antonio_Baldissera,Antonio Baldissera Barracks,architetturemilitaridifirenze,military architecture of Florence,Wikipedia
F765,Caserma_Antonio_Baldissera,Antonio Baldissera Barracks,caserme,barracks,Wikipedia
F766,Chiesino_del_Suffragio,Little Church of Suffrage,chiesedifirenze,churches of Florence,Wikipedia
F766,Chiesino_del_Suffragio,Little Church of Suffrage,chiesededicatealpreziosissimosanguedigesù,church dedicated to the Most Precious Blood of Jesus,Wikipedia
F766,Chiesino_del_Suffragio,Little Church of Suffrage,chiesededicatealsantissimosacramento,churches dedicated to the Most Holy Sacrament,Wikipedia
F905,Chiesa_della_Beata_Vergine_del_Buon_Consiglio,Church of the Blessed Virgin of Good Counsel,chiesedifirenze,churches of Florence,Wikipedia
F778,Chiesa_di_San_Francesco_(Firenze),Church of Saint Francis (Florence),chiesedifirenze,churches of Florence,Wikipedia
F778,Chiesa_di_San_Francesco_(Firenze),Church of Saint Francis (Florence),chiesededicateasanfrancescod'assisi,churches dedicated to Saint Francis of Assisi,Wikipedia
FIPOIHPC1000000383,Madonna_reliquiario_di_Santa_Maria_Maggiore,Reliquary Madonna of Santa Maria Maggiore,dipintiafirenze,paintings from Florence,Wikipedia
FIPOIHPC1000000383,Madonna_reliquiario_di_Santa_Maria_Maggiore,Reliquary Madonna of Santa Maria Maggiore,maestà,majesty (depiction of the Virgin Mary enthroned with Child),Wikipedia
FIPOIHPC1000000383,Madonna_reliquiario_di_Santa_Maria_Maggiore,Reliquary Madonna of Santa Maria Maggiore,dipintimedievali,medieval paintings,Wikipedia
F906,Stazione_di_Firenze_Belfiore,Florence Belfiore Station,stazioniferroviarieitalianeperl'altavelocità,Italian high-speed railway stations,Wikipedia
F906,Stazione_di_Firenze_Belfiore,Florence Belfiore Station,stazioniferroviariedifirenze,Florence railway station,Wikipedia
F907,Chiesa_di_Maria_Mater_Misericordiae,Church of Mary Mother of Mercy,chiesedifirenze,churches of Florence,Wikipedia
F907,Chiesa_di_Maria_Mater_Misericordiae,Church of Mary Mother of Mercy,chiesededicateallamadonnadellamisericordia,churches dedicated to Our Lady of Mercy,Wikipedia
F908,Museo_degli_strumenti_musicali_(Firenze),Museum of Musical Instruments (Florence),museidifirenze,museums of Florence,Wikipedia
F908,Museo_degli_strumenti_musicali_(Firenze),Museum of Musical Instruments (Florence),museimusicalid'italia,Museums of Music Italy,Wikipedia
F908,Museo_degli_strumenti_musicali_(Firenze),Museum of Musical Instruments (Florence),galleriadell'accademia,Gallery of the Academy,Wikipedia
F439,Palazzo_dei_Vescovi_fiorentini,Palace of the Florentine Bishops,palazzidifirenze,Palaces of Florence,Wikipedia
F439,Palazzo_dei_Vescovi_fiorentini,Palace of the Florentine Bishops,palazzivescovili,Bishops' Palaces,Wikipedia
F439,Palazzo_dei_Vescovi_fiorentini,Palace of the Florentine Bishops,architetturescomparsedifirenze,lost architectures of Florence,Wikipedia
F468,Palazzo_Torrigiani_Del_Nero,Torrigiani Del Nero Palace,palazzidifirenze,Florence palaces,Wikipedia
F451,Villa_Agape-Arrighetti,Villa Agape-Arrighetti,villedifirenze,Florentine villas,Wikipedia
F790,Chiesa_di_San_Giovannino_dei_Cavalieri,Church of Saint John the Baptist of the Knights,chiesedifirenze,churches of Florence,Wikipedia
F790,Chiesa_di_San_Giovannino_dei_Cavalieri,Church of Saint John the Baptist of the Knights,chiesededicateasangiovannibattista,church dedicated to Saint John the Baptist,Wikipedia
F739,Via_dei_Lavatoi,Washers' Way,stradedifirenze,streets of Florence,Wikipedia
FIPOIHPC1000000567,Via_della_Condotta,Street of Conduct,stradedifirenze,streets of Florence,Wikipedia
F325,Fontana_del_Bacchino_(Boboli),Fountain of Bacchus (Boboli Gardens),fontanedifirenze,Fountains of Florence,Wikipedia
F325,Fontana_del_Bacchino_(Boboli),Fountain of Bacchus (Boboli Gardens),boboli,Boboli Gardens,Wikipedia
FIPOIHPC1000000625,Grotticina_della_Madama,Little Grotto of Lady (or Madame),architetturedifirenze,architectures of Florence,Wikipedia
FIPOIHPC1000000625,Grotticina_della_Madama,Little Grotto of Lady (or Madame),grotteartificiali,artificial grottoes,Wikipedia
FIPOIHPC1000000625,Grotticina_della_Madama,Little Grotto of Lady (or Madame),boboli,Boboli Gardens,Wikipedia
FIPOIHPC1000000464,Via_de'_Bardi,Bardini Street,stradedifirenze,streets of Florence,Wikipedia
F311,Galleria_del_costume,Gallery of Costume and Fashion,museidifirenze,museums of Florence,Wikipedia
F311,Galleria_del_costume,Gallery of Costume and Fashion,museidiarteapplicata,Museum of Applied Arts,Wikipedia
F311,Galleria_del_costume,Gallery of Costume and Fashion,palazzopitti,Pitti Palace,Wikipedia
F338,Palazzo_Beccanugi,Beccanugi Palace,palazzidifirenze,Palaces of Florence,Wikipedia
F313,Museo_delle_porcellane,Museum of Porcelain,museidifirenze,museums of Florence,Wikipedia
F313,Museo_delle_porcellane,Museum of Porcelain,porcellana,porcelain,Wikipedia
F313,Museo_delle_porcellane,Museum of Porcelain,museidiarteapplicata,Museum of Applied Art,Wikipedia
F313,Museo_delle_porcellane,Museum of Porcelain,palazzopitti,Pitti Palace,Wikipedia
F521,Cappella_Strozzi_di_Mantova,Strozzi Chapel of Mantua,dipintidinardodicione,paintings by Nardo di Cione,Wikipedia
F521,Cappella_Strozzi_di_Mantova,Strozzi Chapel of Mantua,cappelledifirenze,chapels of Florence,Wikipedia
F521,Cappella_Strozzi_di_Mantova,Strozzi Chapel of Mantua,basilicadisantamarianovella,Basilica di Santa Maria Novella,Wikipedia
F521,Cappella_Strozzi_di_Mantova,Strozzi Chapel of Mantua,ciclidiaffreschidifirenze,Florence cycle of frescoes,Wikipedia
F236,Corridoio_Vasariano,Vasari Corridor,museidifirenze,museums of Florence,Wikipedia
F236,Corridoio_Vasariano,Vasari Corridor,pinacoteched'italia,Italian galleries,Wikipedia
F236,Corridoio_Vasariano,Vasari Corridor,uffizi,offices,Wikipedia
FIPOIHPC1000000990,Chiesa_di_Sant'Onofrio_(Firenze),Church of Saint Onuphrius (Florence),chiesedifirenze,churches of Florence,Wikipedia
F504,Casa-galleria_Vichi,Vichi House-Gallery,palazzidifirenze,Florentine palaces,Wikipedia
F865,Porta_San_Gallo,Gate of San Gallo,architetturemilitaridifirenze,military architectures of Florence,Wikipedia
F863,Villa_Triste,Sad Villa,storiadifirenze,history of Florence,Wikipedia
F863,Villa_Triste,Sad Villa,italianellasecondaguerramondiale,Italy in World War II,Wikipedia
F863,Villa_Triste,Sad Villa,luoghidellaresistenzaitaliana,sites of the Italian Resistance,Wikipedia
F863,Villa_Triste,Sad Villa,villedifirenze,Florentine Villas,Wikipedia
F862,Villa_Fabbricotti_(Firenze),Villa Fabbricotti (Florence),villedifirenze,Florentine villas,Wikipedia
F861,Villa_dell'Ombrellino,Umbrella Villa,villedifirenze,Florentine Villas,Wikipedia
F447,Villa_Capponi_(Firenze),Capponi Villa (Florence),villedifirenze,Florentine villas,Wikipedia
F447,Villa_Capponi_(Firenze),Capponi Villa (Florence),residenzedeicapponi,Capponi Residences,Wikipedia
F742,Oratorio_della_Compagnia_di_San_Michele_della_Pace,Oratory of the Company of Saint Michael of Peace,chiesedifirenze,churches of Florence,Wikipedia
F692,Piazza_Strozzi,Strozzi Square,piazzedifirenze,Florence squares,Wikipedia
F103,Palazzo_Arcivescovile_(Firenze),Archbishop's Palace (Florence),palazzidifirenze,Palaces of Florence,Wikipedia
F641,Loggia_dei_Servi_di_Maria,Portico of the Servants of Mary,loggedifirenze,loggia of the servants of Mary,Wikipedia
F641,Loggia_dei_Servi_di_Maria,Portico of the Servants of Mary,architetturerinascimentalidellatoscana,Renaissance architecture of Tuscany,Wikipedia
F825,Chiesa_di_San_Pier_Maggiore_(Firenze),Church of San Pier Maggiore (Florence),chiesedifirenze,churches of Florence,Wikipedia
F344,Palazzo_Bartolini_Salimbeni,Bartolini Salimbeni Palace,palazzidifirenze,Palaces of Florence,Wikipedia
F452,Villa_Giramonte,Villa Giramonte,villedifirenze,Florentine villas,Wikipedia
F758,Porta_alla_Croce,Gate to the Cross,architetturemilitaridifirenze,military architectures of Florence,Wikipedia
F542,Porta_al_Prato,Gate to the Meadow,architetturemilitaridifirenze,military architectures of Florence,Wikipedia
F818,Chiesa_di_Santa_Maria_Maggiore_(Firenze),Church of Santa Maria Maggiore (Florence),chiesedifirenze,churches of Florence,Wikipedia
F818,Chiesa_di_Santa_Maria_Maggiore_(Firenze),Church of Santa Maria Maggiore (Florence),chiesededicateasantamariamaggiore,church dedicated to Saint Mary Major,Wikipedia
F399,Basilica_di_Santa_Maria_del_Carmine_(Firenze),Basilica of Saint Mary of Carmel (Florence),basilicadisantamariadelcarmine(firenze),Basilica of Saint Mary of Carmel (Florence),Wikipedia
F399,Basilica_di_Santa_Maria_del_Carmine_(Firenze),Basilica of Saint Mary of Carmel (Florence),chiesededicateallamadonnadelcarmine,churches dedicated to Our Lady of Carmel,Wikipedia
F399,Basilica_di_Santa_Maria_del_Carmine_(Firenze),Basilica of Saint Mary of Carmel (Florence),monumentinazionaliitaliani,Italian national monuments,Wikipedia
F621,Biblioteca_Marucelliana,Marucellian Library,bibliotechedifirenze,Florence libraries,Wikipedia
F621,Biblioteca_Marucelliana,Marucellian Library,bibliotechestoriche,historical libraries,Wikipedia
F621,Biblioteca_Marucelliana,Marucellian Library,bibliotechepubbliche,public libraries,Wikipedia
FIPOIHPC1000000561,Giardino_San_Francesco_di_Paola,Garden of Saint Francis of Paola,giardinidifirenze,Gardens of Florence,Wikipedia
F785,Viale_Giacomo_Matteotti,Viale Giacomo Matteotti,stradedifirenze,streets of Florence,Wikipedia
FIPOIHPC1000000997,Cappella_Bartolini_Salimbeni,Bartolini Salimbeni Chapel,cappelledifirenze,chapels of Florence,Wikipedia
FIPOIHPC1000000997,Cappella_Bartolini_Salimbeni,Bartolini Salimbeni Chapel,ciclidiaffreschidifirenze,Florence cycle of frescoes,Wikipedia
FIPOIHPC1000000997,Cappella_Bartolini_Salimbeni,Bartolini Salimbeni Chapel,basilicadisantatrinita(firenze),Basilica di Santa Trinita (Florence),Wikipedia
FIPOIHPC1000000997,Cappella_Bartolini_Salimbeni,Bartolini Salimbeni Chapel,dipintidilorenzomonaco,paintings by Lorenzo Monaco,Wikipedia
F859,Villa_La_Pietra,Stone Villa,villedifirenze,Florentine Villas,Wikipedia
F859,Villa_La_Pietra,Stone Villa,residenzedeicapponi,residences of the Capponi family,Wikipedia
FIPOIHPC1000000819,Palazzo_Pannocchieschi,Pannocchieschi Palace,palazzidifirenze,Palaces of Florence,Wikipedia
F387,Chiesa_di_San_Felice_in_Piazza,Church of Saint Felix in Piazza,chiesedifirenze,churches of Florence,Wikipedia
F387,Chiesa_di_San_Felice_in_Piazza,Church of Saint Felix in Piazza,chiesededicateasanfelice,church dedicated to Saint Felix,Wikipedia
FIPOIHPC1000000905,Parco_della_musica_e_della_cultura,Park of Music and Culture,teatridifirenze,theatres of Florence,Wikipedia
FIPOIHPC1000000923,Museo_Capucci,Capucci Museum,museidifirenze,Florence museums,Wikipedia
F759,Archivio_di_Stato_di_Firenze,State Archives of Florence,archividistato,State Archives,Wikipedia
F759,Archivio_di_Stato_di_Firenze,State Archives of Florence,archividifirenze,Florence State Archives,Wikipedia
F759,Archivio_di_Stato_di_Firenze,State Archives of Florence,architetturedifirenze,architecture of Florence,Wikipedia
F420,Giardino_di_scultura_contemporanea_olandese,Dutch Sculpture Garden,giardinidifirenze,Gardens of Florence,Wikipedia
F417,Istituto_Statale_d'Arte_di_Firenze,Florence State Art Institute,museidifirenze,Florence State Museums,Wikipedia
F417,Istituto_Statale_d'Arte_di_Firenze,Florence State Art Institute,scuoledifirenze,Schools of Florence,Wikipedia
F879,Torre_dei_Ciacchi,Tower of the Ciacchi,torridifirenze,towers of Florence,Wikipedia
F878,Torre_dei_Cerchi,Tower of the Circles,torridifirenze,towers of Florence,Wikipedia
F877,Torre_della_Castagna,Chestnut Tower,torridifirenze,towers of Florence,Wikipedia
FIPOIHPC1000000310,Torre_dei_Buondelmonti,Tower of the Buondelmonti,torridifirenze,towers of Florence,Wikipedia
F129,Museo_Torrini,Torrini Museum,museidifirenze,Florence museums,Wikipedia
F129,Museo_Torrini,Torrini Museum,oreficeria,goldsmithery,Wikipedia
F129,Museo_Torrini,Torrini Museum,museidiarteapplicata,museum of applied art,Wikipedia
FIPOIHPC1000000316,Tabernacolo_della_Quarquonia,Tabernacle of Quarquonia,tabernacolidifirenze,Tabernacles of Florence,Wikipedia
F881,Piazza_del_Limbo,Square of Limbo,piazzedifirenze,squares of Florence,Wikipedia
F880,Torre_dei_Consorti,Tower of the Consorts,torridifirenze,towers of Florence,Wikipedia
F595,Palazzo_dei_Cartelloni,Palace of Posters,palazzidifirenze,Palaces of Florence,Wikipedia
F609,Biblioteca_Riccardiana,Riccardian Library,bibliotecariccardiana,Riccardian Library,Wikipedia
FIPOIHPC1000000859,Teatro_di_Rifredi,Rifredi Theatre,teatridifirenze,theatres of Florence,Wikipedia
